pose,left_elbow,right_elbow,left_shoulder,right_shoulder,left_hip,right_hip,left_knee,right_knee
Trikonasana,171.76965310770584,178.90095435835912,169.96821215950436,163.11709955382585,61.072480929341715,91.52503700952562,175.4536658893341,172.22706226374322
Trikonasana,162.13902235968243,171.321425636153,161.69276179521535,179.02974314519463,54.37777110485352,93.58649200265947,179.5498482155285,180.0
Trikonasana,170.2750853063718,170.83957088595545,172.3136477758732,151.71030142138284,53.11045052395555,105.19266599149289,180.0,171.8213495591663
Trikonasana,174.50468395867577,179.66894636282007,180.0,163.9620606879618,67.86530621013259,126.22055221342842,166.38900362404286,179.1379053527691
Trikonasana,168.9084223381937,174.51236183551578,166.30166666819807,161.2939187950914,60.1351845787338,110.76414364253755,178.9776966408134,173.35131898405749
Trikonasana,174.35056579366608,176.85587033145524,161.19866858890927,173.17784755889045,74.55474477647797,134.0362629875041,172.11947904720208,171.70959099165935
Trikonasana,177.84482935786872,178.0955208445607,164.25438992636302,165.17786126148965,72.32904670574432,99.72415759265338,171.94733005992492,174.44796383684218
Trikonasana,178.9796934241113,170.9770069191023,155.1033087657853,154.58381772737252,57.92469546635093,94.86832281800062,173.22694620690046,168.05559923201199
Trikonasana,170.48622520089398,170.12957057508976,164.91644497406404,177.25753032066186,73.29558071544413,108.16129415276004,171.69486859709582,171.8338367168849
Trikonasana,175.63873234975975,176.92084536676145,161.6466774572958,168.25536528929962,51.747043450695784,110.11713784170597,177.81074620979342,172.59965686559562
Trikonasana,180.0,169.59380776281975,169.52208290712284,167.7492267733383,67.19761866045273,106.85677831995253,174.53552515004736,178.2397937173185
Trikonasana,180.0,173.9887487774792,173.70721250520143,163.08763137613252,74.12764362180987,100.3800847617301,179.45329968044067,180.0
Trikonasana,173.38958056014303,163.03728254596297,164.16348946728624,176.62312594002512,72.42461429620195,110.4891359867503,179.0433417797742,176.4222671962421
Trikonasana,180.0,178.5971183832349,178.65190316915871,170.51157258734378,75.24207521195164,104.92872926914215,170.99269594220496,180.0
Trikonasana,175.08102338161345,178.0244028293119,168.86618010087972,163.89439044356024,68.08786314065921,122.35994017767715,176.77620037139712,165.44263420134772
Trikonasana,172.92377771711924,180.0,166.50342196705031,155.39664915786074,83.14439108338036,114.82392509812793,173.649935705936,172.14291131958964
Trikonasana,179.41175964895868,171.29008299886902,176.03779497161193,171.7953670000698,69.9574554038988,109.45514805335596,173.12515981642912,179.22820060104632
Trikonasana,169.67328583949083,165.89037436584894,172.3010808602473,172.41866829647003,71.84192922009413,112.07728369618039,172.39729810831227,177.93741352192762
Trikonasana,173.7722093662273,171.5644321959241,165.8167608142122,180.0,54.120191343636534,112.99788104295799,165.60444786188143,173.45883330838512
Trikonasana,171.83186257422906,163.5748585166006,170.72326313303634,165.33973356465464,51.20634925951005,116.39568090774252,180.0,180.0
Trikonasana,175.79478220325737,174.23029069288557,177.29709634627056,179.7766850973807,77.068549623005,98.584623977702,175.0067242660746,176.19758072145714
Trikonasana,164.95191515541384,176.34680329810388,180.0,172.47955316060555,79.78730465153404,109.82914730128705,173.6339083800809,175.90635695040487
Trikonasana,169.92086676007784,169.18112406382807,176.86413190018555,177.60639640006562,60.0711494753012,117.67998804553865,173.5652001219699,175.69904287245214
Trikonasana,176.3010931971753,178.9717523406216,168.57902741304233,177.87113396711356,70.4753027180794,114.24184272469533,169.83368704231376,180.0
Trikonasana,176.34912461602482,177.5649871267255,156.7426993215192,162.24108583844628,77.90306950334984,110.86891118292604,164.43110132585537,179.1914496449191
Trikonasana,171.28108597823638,180.0,167.3851502497741,169.4329468021437,77.43163662873319,99.02507029145337,169.0357659608303,173.01750789800946
Trikonasana,178.13586399810612,167.34561373693253,156.32375780077632,173.76604648930655,63.17617349946397,104.07773987079717,164.71594799029918,170.60510342824008
Trikonasana,173.96216351684424,178.65188928811446,162.60138883635753,179.60163284162746,62.52355180656159,101.16908198414825,180.0,175.0573007618196
Trikonasana,171.2398763549421,173.22433434409703,177.4715150427944,178.26341973737976,61.46565456583795,107.57566189920892,174.45078413833787,169.068799447417
Trikonasana,173.72157473675003,174.0266143022585,175.98146635255716,176.45197519817842,65.36632481312793,105.86046856139188,177.32146151027817,171.07405775536495
Trikonasana,176.94320075868703,173.56046756315394,161.21420995582966,161.30214300984247,79.57646956824881,106.43578520856701,180.0,171.43181869642544
Trikonasana,175.45602600565746,180.0,160.59829278735705,154.71529850070158,78.29272105029787,99.73190894606927,173.89646817946883,171.07040894774207
Trikonasana,175.34081390477658,169.2473189640713,166.74041938481685,171.14870728589574,59.9335289098059,100.99915970354111,172.26308583200733,166.85592282886861
Trikonasana,171.88719508600627,174.5939826995145,165.203157408881,166.10036454947792,67.84078663274731,101.44256537567686,177.4553128293344,180.0
Trikonasana,171.67809803902276,176.42599115738852,166.32267991195747,170.55841141526955,80.52623624962604,113.08659543018099,165.1329273059516,176.2699781572348
Trikonasana,180.0,172.89201915000947,174.9694436428248,163.16919121193638,56.11568672382181,109.4116901883264,165.21761639626843,172.80114493553205
Trikonasana,180.0,164.4511854712686,159.04352242860273,160.77577428386897,67.49344112231232,104.3428321435379,180.0,178.7717416454585
Trikonasana,176.476364730343,174.72815157171942,170.7526084388938,161.96612351280638,74.8576828284529,96.879557456408,178.17688496951115,179.93071251059416
Trikonasana,175.05432301044044,173.11893470519013,170.8021693581677,147.9693714092953,70.41806574788369,106.86646002160192,173.74685943471505,177.53266256448913
Trikonasana,173.62615539217637,168.29896571674422,167.01018130422236,168.47288838856576,68.9194712926481,109.61919367285068,179.19684522459278,168.56982723482926
Trikonasana,174.87850228082425,180.0,155.85771952143963,169.25752676546037,63.316971984215655,104.29289615526895,169.4759624839279,173.15224642149778
Trikonasana,180.0,167.67784819411392,159.8127299826482,158.88645800885547,81.81934629302481,103.37660294478712,173.87180469826163,171.9860852944688
Trikonasana,169.27788560798453,172.8242467669278,180.0,177.7444964468198,61.176497457661824,114.47574103061686,169.84238613666813,165.1181618057689
Trikonasana,179.09755458832313,179.80046423321775,175.3223657573353,164.71094325546298,66.66579412798411,115.49765553658123,175.95748018674053,172.03181264351477
Trikonasana,165.90464089940917,174.56937597071007,175.5530674746528,159.6168819767609,73.11007505340781,111.31541695133693,177.75074131616168,178.35987749859504
Trikonasana,170.52767379037323,165.91520299917528,164.26536332021985,174.22389122268905,63.663968771792234,101.05956676142358,164.89324829037682,180.0
Trikonasana,178.12856820712656,177.84947990637383,174.7740777074563,172.03695853080382,66.04536915856377,106.36235895877799,171.86217817703937,180.0
Trikonasana,176.7795601564972,171.68099779324282,171.25847741916397,160.9239175750058,80.03605374871381,101.3893090419286,176.50542716311233,179.32988814871567
Trikonasana,175.92384272102495,174.47234995909818,168.0756145939921,167.60491232179024,63.38641208857998,103.50516570230296,180.0,173.45731683657422
Trikonasana,170.07101865308613,171.41851201569247,175.70259476488056,172.72924643215134,72.48263342585805,105.42478801090209,176.86681235086473,170.78219437524675
Trikonasana,172.70192984327113,178.84902243695873,174.11994375243344,161.1266310783444,61.155788376731394,109.0870215281341,180.0,164.42217417765502
Trikonasana,175.39166469785252,167.11978334213427,163.55968304532118,165.4490010735503,64.63593325250487,102.66204060340792,174.03603530188184,171.32372216684712
Trikonasana,166.68771307572925,177.89934806261388,173.27010517004217,173.90222017015867,55.674124029887345,110.9891815258415,177.37989427903463,168.84398965780207
Trikonasana,174.04586624091064,173.41866677344817,180.0,180.0,54.68514885335839,132.93927005727988,169.42387139423337,178.90336647163713
Trikonasana,178.85248990431865,169.02154886579098,171.4528745568737,167.24726379013757,72.43464003705913,110.30672302380626,179.98169742685124,174.3769977157303
Trikonasana,173.16062965286844,179.48032116528591,172.0627717540102,173.12269376024622,62.68330662193122,97.54737218601525,171.1613892837365,170.89589307159704
Trikonasana,177.93099634326458,178.87992025147025,166.91408797327318,178.01643313177047,78.94775515012104,110.4339891640054,169.8905411422848,180.0
Trikonasana,173.69491324485796,174.63082598215487,165.622764820754,161.7714677159196,56.25088455747766,114.32868323557288,170.0829947305169,180.0
Trikonasana,168.56963208693762,167.71308762509315,171.57097100929408,178.70519435277106,68.51671725554577,113.72242420187274,164.78226291270644,170.61244227154117
Trikonasana,168.63192135431217,164.5247707502606,168.81886163816722,152.30020664872697,57.42243227130041,102.62806205986583,169.84357082024462,175.98204251103533
Trikonasana,175.5279009595124,178.4689937296773,173.26668612898874,175.98568952552966,67.98465279992757,111.0346690081667,176.55756850959597,174.70828348695514
Trikonasana,172.01402845041463,172.33778732830115,162.27709121169025,170.95131780936882,67.24787860731875,101.36826249363236,170.68877590337704,167.94800636108604
Trikonasana,178.894206706186,174.39308834765893,161.96039986298712,173.65983424721412,63.516409521645016,93.93499372987768,179.10611144609567,171.31451505216944
Trikonasana,171.95550454895604,174.2059001017459,175.9981245595308,168.14026103606417,58.407062990838156,113.4387700411218,171.57505137869137,180.0
Trikonasana,173.99440139001055,162.82482251050666,170.5015548050897,180.0,80.60736230836312,126.30954288756566,168.90119907309267,178.5607619798839
Trikonasana,170.39002730131645,175.12144699708463,159.08933299882187,163.488809645821,62.590026421091075,116.98555280142617,178.0035956083483,175.3840986466541
Trikonasana,167.24789290972308,172.4418028302514,162.7771846194009,174.08773029686142,77.42547882253747,118.56385586030883,170.2239029029149,160.3023343885526
Trikonasana,165.1651905093497,180.0,165.19121542476122,162.7449276721442,81.14128234748988,120.65159945488327,174.12224360959894,172.53298454468012
Trikonasana,173.33949393593437,175.13581399193734,179.20033096923726,170.95727196966058,73.80823226431313,119.69270109070172,168.1516199948779,177.7743094623702
Trikonasana,172.52715622669194,161.41952402113617,153.1028132060993,160.8731767193692,72.24978582874066,109.13799565340297,174.9218335358783,180.0
Trikonasana,167.65455192570093,173.8628332290814,170.13104865969672,162.84608818423166,68.22661396066353,92.00050665915656,180.0,170.59192723734782
Trikonasana,180.0,173.83762838041272,175.1963749577943,167.62687991706193,67.75404934191576,102.15970666777991,174.59561964683138,175.58999347207023
Trikonasana,170.0787074554241,173.37477792070058,163.7293079376002,180.0,67.28215384070705,123.4523215169656,173.02188834596157,175.29643820767453
Trikonasana,167.39317964177366,171.7646370406607,169.47374269552472,179.10202681671907,69.77586222141016,121.83720361193,177.2036455510146,180.0
Trikonasana,173.70478891347472,180.0,164.60222657960114,162.63476716061632,58.31957720248773,131.31024671558072,178.09723786308948,172.32939633309846
Trikonasana,180.0,177.4384609255889,180.0,157.16517017082063,65.87711913348596,103.37478616057174,164.131586617957,179.30163602389848
Trikonasana,172.6480172209832,177.6981560249328,180.0,165.52729415720674,64.63077613874276,109.18664169723996,178.93623676491706,171.16643487344925
Trikonasana,170.84519201433935,179.28594635120683,170.65047526686624,153.68690215896626,58.19686560424714,123.0123586382721,176.00964141539407,170.18902034481374
Trikonasana,173.14795171382508,174.06618336400834,173.15013352196115,158.4921562359885,61.27240689063633,110.72955754863389,173.50082709752274,176.85929591318356
Trikonasana,167.852463013202,175.7856433813566,175.64108533564232,171.40772983004499,69.11289391809274,107.0411639743403,169.8257442361425,173.64000703780107
Trikonasana,180.0,173.40485746699937,161.77137207456113,164.5542703786423,69.60680237820745,104.26486002819153,176.42651641531572,176.61421880374516
Trikonasana,178.44491590202324,180.0,174.97101107060652,161.46032655096428,60.77172442738982,107.24228523540175,171.74412321380294,168.3083663651953
Trikonasana,171.79154102913503,171.6274353319048,163.29706582167157,165.78947359691497,77.42760680254665,109.9923804124924,180.0,174.85254093009826
Trikonasana,172.54967113031375,174.02066441327432,169.79544384910477,171.04677770019745,84.61369060687218,99.54679535022431,178.29523029088867,175.03875298807063
Trikonasana,166.1445112871469,177.85349391047382,176.87336492562733,161.999765173558,67.92852905686424,90.74645737992296,167.70596770157832,179.24014788808626
Trikonasana,171.66791746996282,168.4559851253098,169.60622255120902,164.34311297998283,64.23342673779571,115.39326025674903,168.19133320532828,169.47317393659083
Trikonasana,174.77039996074436,178.84704895374102,176.66712211042895,163.34456795746863,75.49901573535718,100.15857706529592,180.0,168.33114487290135
Trikonasana,180.0,170.7175694659064,180.0,172.1392451019674,59.871867764734226,102.77761520457493,177.9059060261187,179.2632220880778
Trikonasana,173.6464220413777,174.22329140481733,173.30847122850847,168.92258898907573,57.65196112529299,99.87025975359819,175.17559971575832,180.0
Trikonasana,180.0,177.89764710385725,170.01103532725455,173.24169720187734,62.665993198345156,106.46769039741785,169.87934639330263,167.75628694646144
Trikonasana,175.66774505818103,174.92756653292372,172.81356739156308,171.82278281624713,69.94115417059089,113.56616665677555,173.7865845188626,176.064456976112
Trikonasana,170.3692779865682,175.84852962819565,172.67892379700206,163.3122300034946,68.41465679194278,101.7639749037064,171.36746651741942,168.37535322448923
Trikonasana,180.0,179.32842587360022,171.76203697959136,180.0,66.48603442745286,138.31762415110634,172.8623529231839,175.27596675878007
Trikonasana,172.01111043029897,175.86162780030153,173.8493044952037,167.20258524862842,82.21375877694096,110.39149284633461,175.352426930551,169.45501152743142
Trikonasana,176.09249537275193,173.32986389595317,163.742321894639,162.56467914296144,89.37410703805348,105.36522749820965,166.71507289609366,170.50889270133715
Trikonasana,173.74216080261894,176.73333516308242,171.88357565207718,172.73630186243568,62.841117546901366,111.40440443501545,169.6197026794471,170.90178508492994
Trikonasana,169.4114551274987,168.05805572700865,175.44946642200605,172.82028190685222,75.81332295982504,108.39313066024296,177.88403849432572,165.1935529767873
Trikonasana,178.31543759022676,174.88559915002514,172.38976720104415,170.6601630933403,60.10355876370491,93.01960224608953,170.43972916908518,176.82458640636457
Trikonasana,177.45045707587698,167.1602886130907,161.1323044277225,162.93735019841412,65.14155951786547,94.37949169147348,166.88974116929933,169.89082351796222
Trikonasana,174.43126918112503,168.09702830123254,167.18937543019763,175.4098697129927,57.58576210069192,105.9355424158946,179.12378366875387,171.90865804818094
Trikonasana,171.1316515457079,179.81747907153238,165.85658544719917,175.73146517643897,71.43172312901758,104.57155347090163,176.39845265298766,175.6022475692302
Trikonasana,179.10441410501238,171.2582723106749,168.28844246747133,167.56939024276753,73.63318513311827,97.74820805555824,179.08488524118928,176.33164386085207
Trikonasana,167.41537463183528,180.0,180.0,175.01283778684586,79.41587813781176,108.85371381602589,165.69247540130746,164.77939774416237
Trikonasana,175.2754102193388,171.0401059613501,161.59796605170854,167.56077321221926,72.9246823028903,93.47242453237853,171.7556118985981,180.0
Trikonasana,168.6235580988931,178.34880593582477,164.60688466915704,171.82055631894966,76.77862005762293,115.41281766985021,178.5457980110694,168.2420323329602
Trikonasana,179.5682985337065,169.7365344268259,169.81679235900077,169.8077233089806,71.88098047095664,111.3695667606019,169.78095010737638,167.25066293852143
Trikonasana,178.36174339980883,174.92917288759458,176.04563788670472,167.68686946068493,56.75868511458432,117.66129681004107,172.14814695169446,175.7100172871051
Trikonasana,170.7627028576024,180.0,161.86404623071763,165.63799172125678,68.85958962157854,97.07817672913042,175.65259764293796,180.0
Trikonasana,171.54768919653145,175.97571409515862,148.7539522977301,167.7274955966061,65.49566171259036,99.81502397589615,179.40725234814266,172.36878159188086
Trikonasana,173.11261256453207,172.11403562605466,154.58228889764447,160.07609491946127,75.68874788896173,86.90049353120028,170.16842325192147,172.00139971855117
Trikonasana,180.0,177.84301882748184,164.0998063106283,177.13159587980886,62.07587343599104,118.09099803734006,167.20561377038493,179.3662891589458
Trikonasana,171.96933177264506,168.85747879529364,166.4799947084658,169.94140925804152,64.0420125557943,113.53953505995324,171.08503058167966,177.1018619696568
Trikonasana,176.211110310183,173.69538472646033,164.91032381343834,169.06078557035687,72.4020299442696,128.6179915273161,178.69710210899092,178.8799497490792
Trikonasana,180.0,176.57979238383922,171.39250457918192,172.9281055202516,59.92827217929398,103.56098363581243,171.46915366653832,177.2380698860978
Trikonasana,173.12912718889402,174.6911171273715,175.61218234103924,174.04205517092896,66.70623197567002,101.30004903121778,179.67637365826593,177.86945590454934
Trikonasana,165.96871590852308,172.43423030545858,169.15860823411734,173.45180801984722,75.28081195951818,110.83906001175474,176.92623765679429,174.32068401189076
Trikonasana,170.6307415590972,172.69367804479373,168.13293830648075,167.75724524986987,52.91541676445223,104.02516665070569,174.28102826544577,172.5931500404715
Trikonasana,172.76588102244207,176.43995685402294,160.44729969065958,156.60370450234151,65.2146416733066,115.64114405501789,180.0,177.9106411954737
Trikonasana,166.65868120065576,172.83816380311615,169.7964406675707,169.24313781846516,72.31443642354299,98.82951053539239,174.32471543775372,176.10161414888066
Trikonasana,178.1283547665183,169.97140916693604,165.5839019292997,149.07327623948663,63.028304259377805,102.75585107028957,168.9020774591628,174.82806075116326
Trikonasana,173.72027283977366,162.70393061211195,169.5085557851123,161.5017310844768,71.88551167352412,95.18148752271334,174.1500326926547,172.58418335556746
Trikonasana,175.51550942475166,174.62348638825674,166.21385077484982,157.24609380169028,56.182336292311746,102.16113060907782,173.95860058035205,170.9587602640044
Trikonasana,177.12605965289734,172.60389540394158,161.24491092654344,166.05332594908464,69.80687869053241,111.24884718824585,180.0,170.6554532999829
Trikonasana,173.632606692048,176.13061973409714,167.8360392855943,164.49567297807943,55.605942589246055,102.89165440946985,168.631487936411,165.3669665943811
Trikonasana,170.02160579164706,168.76454139616771,172.08650581705064,172.20764286190007,60.768965683353,105.39771369436879,164.70878668943732,171.52830024908653
Trikonasana,175.99490950351174,178.1246894480705,163.0086704281608,175.36298402369263,55.87446462789222,95.52372200856207,177.5483093281894,180.0
Trikonasana,176.46715994091846,173.79828806732993,152.63371377434453,153.84287060769566,69.03527629516695,104.41937330428826,168.47082408923941,174.32766290415026
Trikonasana,174.57565683753904,178.72207934270136,168.95621598108892,176.5987605783407,68.0639522363905,106.84665005192664,179.32156093123592,169.10779559979284
Trikonasana,180.0,175.87628739083368,170.6658047698637,171.6756718178082,83.01709180265314,115.92507411672607,165.97472010498038,180.0
Trikonasana,172.2955171027749,174.5357753641966,159.04522219477315,171.68341412686726,62.789005679459585,109.00169637993474,172.5795049731961,180.0
Trikonasana,180.0,174.2325658510737,168.447843979582,165.38589923555338,76.8480503320223,104.71080129666623,171.89331362677152,178.89296431832483
Trikonasana,171.30850452341676,173.81122482775734,156.93082452942306,172.92933241586218,83.52693551345494,115.21225372799792,180.0,169.76948931911335
Trikonasana,175.181621410141,169.28420037815306,166.4056411809306,173.40548034146752,68.81456490482638,93.87358977398779,167.42485447231124,167.09418034254614
Trikonasana,176.45726294969796,180.0,177.5372077080015,154.72810360597754,79.36860750455827,117.36400417014647,166.27350027235622,172.4839919164475
Trikonasana,179.47761205747904,176.75216755467392,158.8363346332841,172.27519509057336,50.8999952313553,105.77177824242789,179.68978384700026,174.0919710778566
Trikonasana,171.50531225019026,178.44673126886175,174.82326270560608,177.17027785006866,74.9947394275711,118.81374793937147,177.66454278718768,175.32764324558235
Trikonasana,174.44754499881907,172.81370140451298,159.5134219485819,161.31281943826133,65.74388414451832,110.41452159602429,180.0,173.79101386062243
Trikonasana,179.01738145438833,179.3965782821606,166.37987241617847,172.1628314795913,66.05177566620111,121.22135894078477,177.17921669132966,168.04758122655824
Trikonasana,174.80762326076925,180.0,166.73138275817308,171.13400521066546,72.36703070191317,97.63377100835399,176.55353974606757,167.03082423982687
Trikonasana,170.871879467993,179.37861483747096,170.4972940321585,165.8686553457743,71.5716881699615,107.39907752244869,174.06289251175917,177.2840926336007
Trikonasana,170.36316129670433,174.20168202777344,165.81412263775343,156.90077637779822,60.6363539500056,123.68206447063832,175.92361657292616,167.38205849299305
Trikonasana,166.29822812075795,173.43918049944708,178.92830573223537,166.69269305636954,78.45599642723212,111.51930770818657,176.35625228922947,167.32139745347715
Trikonasana,178.6876146087488,172.32533981363196,174.04164717527635,162.30081012609722,69.4163947800793,111.52002953937631,173.22983341712066,176.0227259654308
Trikonasana,172.66801462403745,170.7547012347936,179.23838367955776,175.3426700645301,61.91308203961459,113.68444305594613,170.28660572649423,168.07657678168837
Trikonasana,179.1690472069949,165.47950187176298,174.48799139503578,166.2309438119886,66.30762717535578,112.0975121962329,176.90599405997125,169.86828411585546
Trikonasana,177.5886280437503,174.56685269012613,159.20761644992373,166.81087861494183,79.0502321244714,124.76594798245696,177.58674228804338,168.04828255915814
Trikonasana,176.45303451227943,178.25430451929597,173.07995588323107,173.49468002081542,70.90610463398025,107.27587661169456,170.9581625204799,164.5103224074925
Trikonasana,175.69820883356675,174.93026421826093,171.9030308997737,158.63719414694975,73.16013351452048,128.54545094620778,174.39225065388956,173.6916734039673
Trikonasana,175.5450117804285,180.0,160.83446566810076,169.42244853375735,61.60274062161885,102.52995279155004,173.75204846059032,180.0
Trikonasana,180.0,176.24071072313353,165.3638369388356,180.0,64.57956414936383,102.28864085640262,165.12528477710637,180.0
Trikonasana,178.84122796185648,180.0,158.27333653447312,178.20719565235376,68.56108414692902,116.06100216800137,165.76111429447764,180.0
Trikonasana,177.93258375665914,173.80544982606892,172.51578881362786,162.64153289270425,63.36447931534641,103.36555386374604,164.7363606915486,178.30879247101683
Trikonasana,179.95796807091284,170.49327925118078,170.43742111161373,166.14121667759534,70.62619169664825,101.72422758788971,169.58287421956183,179.2603744301187
Trikonasana,173.68064707437753,180.0,168.32416975355898,161.51745371754654,77.81552701148752,114.3080016414602,177.6343643184821,179.9530033943396
Trikonasana,170.73601853077102,173.36373345507357,166.79985117958546,158.96477424159067,65.89127879873405,121.36379457876825,175.18669051896924,167.26969336077505
Trikonasana,166.22080294167532,180.0,167.36776692821408,163.46812856008867,65.80806588082397,93.22692245682668,180.0,172.03473531206984
Trikonasana,180.0,174.25825857223657,178.00672382197908,169.7968614933016,74.8258613029526,115.19093046088337,177.11645533125986,175.73967238591356
Trikonasana,172.83574641942207,180.0,161.65144110432868,168.0301534964021,68.11908700166076,112.02440753343521,171.85263677052748,175.57373152794793
Trikonasana,173.15578707398518,166.0902374128105,168.0668660037979,160.29604266878894,54.12491390040879,109.36873320689385,176.43941671009784,176.6334902105229
Trikonasana,176.83585353509847,164.33705489529694,158.47288150464772,180.0,59.62232991938371,114.1084103113669,170.56531189167077,174.3983636963378
Trikonasana,170.83372898863203,176.80770577309823,168.9574188212169,164.86197158449036,59.598623042554316,110.67774197492511,167.93640600478705,176.1374052106042
Trikonasana,180.0,180.0,173.02843520825914,167.40074891581196,52.489978983971795,94.77713604099816,180.0,170.0512195993761
Trikonasana,170.50373950917978,173.1717476215799,160.56567618807412,159.41261885813856,67.59620741774863,99.08470545327964,170.29490710110554,170.09404486926496
Trikonasana,176.61180106917234,172.8393715475232,166.74999622474303,172.17862128116218,66.86368313413648,105.21746231542826,176.35225177785085,177.34098921778815
Trikonasana,173.26463250245698,174.40303887810262,162.5274683918667,161.97521869784833,74.15318001573446,112.44942062544622,176.27649219208288,175.40427174362762
Trikonasana,174.23101637907476,177.48205945411385,174.54576132715948,174.37859603633453,67.19377667243211,121.86992729908837,175.1423034086616,177.161880962829
Trikonasana,175.4104394541744,175.23503353742086,162.84973606824775,172.90945586841377,90.76235515926112,104.25204925209917,174.35497357712475,171.76897367826368
Trikonasana,171.55990049219034,180.0,163.28920287590773,164.68143668643546,55.30005741014959,100.42388275457753,165.45800053523325,177.15902349605963
Trikonasana,180.0,172.1666060317474,156.33269446906834,174.29999765100814,62.184600328558744,120.9934693055354,172.58985476105028,170.8409215545861
Trikonasana,173.11021222127158,177.78888380468095,166.4080555847104,164.52292708044405,66.40934717616902,95.28144815499115,175.9851580114699,165.06636703077544
Trikonasana,171.7793927281724,177.7969260441537,170.121337980529,172.13224401090474,67.47963461824953,119.69746180985517,178.62349598384895,176.23070502123838
Trikonasana,178.63772888656771,177.7521177720179,164.92375540657176,158.59270761816066,71.362897006741,113.46089230831429,179.45235995569283,169.31839362477353
Trikonasana,169.4678447036142,176.29950133153886,167.5018310780284,154.7996687260021,71.00086531003353,89.47577085011045,169.27371724063312,180.0
Trikonasana,180.0,167.92171815764019,165.69425923811113,168.29835766155094,82.24981542065254,103.07131052175599,171.6155798848336,180.0
Trikonasana,172.12605423640872,177.6110085448323,157.659999244213,166.80137079135372,54.723225293388765,97.44566219044296,178.1960067757613,173.75047304456643
Trikonasana,172.40447129723512,170.25625188009542,166.45540748731102,170.10779216970485,75.8633296516941,81.74853315903198,169.84119412868594,174.79548121094504
Trikonasana,173.50568442018857,176.01688121263362,169.87278200288588,165.86592495904614,63.785174432102586,105.54498510264499,179.74371174911371,170.33996033547143
Trikonasana,173.68596638428022,174.91671106999212,178.92245650912122,165.89784219234582,75.67045324808768,120.31979403265022,173.68122867504675,172.9464051046162
Trikonasana,172.3547316397589,172.7208843287871,173.97967902403784,169.6170698407886,69.88231767335895,96.74776489620166,169.16254961312382,180.0
Trikonasana,173.11087137355656,170.1261400221082,178.01769415912509,169.97265984078487,72.62523933491617,106.61952924718466,172.40663454711597,173.15206813751354
Trikonasana,167.08630914850687,173.5603629529005,170.07223153929831,180.0,68.68799252004172,84.65822957789695,173.5300728360769,180.0
Trikonasana,178.33183117492518,169.94555528095705,172.1377456010139,162.8059060257718,57.16953984362514,104.51630636765928,174.4576321961943,164.63922248783302
Trikonasana,168.25420354730682,174.05167781591177,165.1427877680773,170.76367889802265,58.28265338153151,115.14113748553301,168.08120451469904,180.0
Trikonasana,165.4212085781084,168.53722864808293,170.9215956212228,179.64963276048346,70.52034428892937,113.62857920182391,174.0876845083653,168.86800772942402
Trikonasana,171.5493082588031,167.94045140009362,159.0490302255619,170.81224243523823,59.01457614329631,111.19554006723361,167.49088623889452,175.48191510058376
Trikonasana,171.55658715518518,180.0,170.26603226905345,176.650480250959,61.95482626859846,108.56143340244168,169.09456420941862,171.93197378627792
Trikonasana,172.68947888627685,170.3707088965643,159.49147998808013,158.10537873443144,49.28201507434082,97.43653536496542,177.1374694833592,166.0075073399336
Trikonasana,167.15938576873347,180.0,163.54452765106223,170.24732206415385,73.13853717200396,114.6252612978128,166.3884288469597,172.84470160050256
Trikonasana,165.90886365240803,180.0,156.8358731518908,160.66511846791127,59.67519316126796,93.0333952327712,180.0,180.0
Trikonasana,171.62125440343692,167.39788426577795,152.34152150891785,166.2912389703453,65.46907661470846,101.48703873639856,175.10687626988116,175.97586571407743
Trikonasana,175.6154162896895,172.41937564015757,160.28864719298016,172.660831684647,68.10011007537224,116.8835752483465,177.95037774736116,166.89118965476442
Trikonasana,166.82888896271197,170.22229640629735,160.60614214196534,173.2867624318327,70.81047740790333,118.99183993785311,175.9824340870546,175.04324790936684
Trikonasana,179.99864890172086,176.34863669867525,168.47670674406402,178.3631712375148,68.92144706522232,104.95659395082079,169.81088370611175,177.51512729522705
Trikonasana,180.0,173.74706299283284,177.15540936645888,154.20989477619898,67.55637300153668,107.59905087895564,170.36502813796326,180.0
Trikonasana,173.6690368365562,171.96134614197783,168.18173479403453,153.9803038303192,61.92105659724068,117.83239969445404,170.85527322533613,169.85562418599864
Trikonasana,180.0,180.0,171.618933305128,164.81417866172933,66.08423147906942,99.95850038425041,169.02613440485678,168.77791755845783
Trikonasana,170.90972796607397,168.82639504657627,157.05406417019796,169.53581868827735,69.8767646471475,125.00792758428317,170.65830815822648,175.48050294811634
Trikonasana,175.563562896374,172.73081219437233,173.21033512124774,173.426604307955,70.61928876158032,105.44360294952205,172.21234945722733,167.1612305060147
Trikonasana,169.97041110691154,170.88996238049157,160.13219766299397,171.07946776681365,77.57302295189608,98.9193756767085,175.41720717872317,168.82944430235145
Trikonasana,172.47538914530418,170.54835210411113,172.21326954024508,163.24848278310475,76.09328330965317,105.542792263378,170.75198145202586,167.7334736882742
Trikonasana,175.26602255147674,178.4760920111309,169.9132487957581,180.0,79.43829961976334,104.92472235282985,172.40986283096464,176.34848359742676
Trikonasana,169.80990409787157,179.83144153266244,170.53120365290508,169.79521237600972,73.49562934216652,125.22829883369059,174.85477676093754,173.43479814564307
Trikonasana,180.0,178.83775207995566,165.75314111731393,168.03630514061314,69.56304732751039,111.61812944604983,167.21700074530443,166.2875769609922
